total_jobs,origin_loc_lat,origin_loc_lon,dest_loc_lat,dest_loc_lon,origin_geom,dest_geom
42,34.99186800412868,-85.11856756746471,34.98284527638282,-85.09411212469402,POINT (-85.11856756746471 34.99186800412868),POINT (-85.09411212469402 34.98284527638282)
7,34.99212137805225,-85.1210640072714,34.97801675004723,-85.14024343785506,POINT (-85.1210640072714 34.99212137805225),POINT (-85.14024343785506 34.97801675004723)
68,34.98390334369448,-85.10932294045026,34.984321368664595,-85.0935805413211,POINT (-85.10932294045026 34.98390334369448),POINT (-85.0935805413211 34.984321368664595)
12,34.99237922869911,-85.11471337478321,34.98185762700315,-85.10892575669764,POINT (-85.11471337478321 34.99237922869911),POINT (-85.10892575669764 34.98185762700315)
84,34.987294967198494,-85.11784065666498,35.01008288448923,-85.12501552437458,POINT (-85.11784065666498 34.987294967198494),POINT (-85.12501552437458 35.01008288448923)
71,34.99304119690503,-85.11913715825345,35.0011524425768,-85.13369502519735,POINT (-85.11913715825345 34.99304119690503),POINT (-85.13369502519735 35.0011524425768)
98,34.98664407213567,-85.11128649038632,35.020868032288455,-85.13434327257534,POINT (-85.11128649038632 34.98664407213567),POINT (-85.13434327257534 35.020868032288455)
98,34.99915797109556,-85.10732009547444,34.988237510198005,-85.1272403130536,POINT (-85.10732009547444 34.99915797109556),POINT (-85.1272403130536 34.988237510198005)
18,34.995551624383516,-85.11986882844107,35.13939954272712,-85.15042016194195,POINT (-85.11986882844107 34.995551624383516),POINT (-85.15042016194195 35.13939954272712)
83,34.99118051976553,-85.12169312529748,35.01274483331177,-85.10802643196065,POINT (-85.12169312529748 34.99118051976553),POINT (-85.10802643196065 35.01274483331177)
59,34.99953576685122,-85.11511150455429,34.972908970665316,-85.11749241995741,POINT (-85.11511150455429 34.99953576685122),POINT (-85.11749241995741 34.972908970665316)
71,34.98675505573759,-85.11548881788187,34.99309526397964,-85.13255289020029,POINT (-85.11548881788187 34.98675505573759),POINT (-85.13255289020029 34.99309526397964)
4,34.991434893400914,-85.12113830512025,34.97292611911604,-85.06661820262788,POINT (-85.12113830512025 34.991434893400914),POINT (-85.06661820262788 34.97292611911604)
17,34.988763018976556,-85.12375478814066,34.98917218714628,-85.08226220514896,POINT (-85.12375478814066 34.988763018976556),POINT (-85.08226220514896 34.98917218714628)
60,34.989415178375005,-85.12596130223149,34.9726272782426,-85.10764373100507,POINT (-85.12596130223149 34.989415178375005),POINT (-85.10764373100507 34.9726272782426)
25,34.9933158122749,-85.12202982274198,34.99564919877667,-85.10767164855042,POINT (-85.12202982274198 34.9933158122749),POINT (-85.10767164855042 34.99564919877667)
62,34.992506306519864,-85.12057693341468,34.98540289528531,-85.09119107901718,POINT (-85.12057693341468 34.992506306519864),POINT (-85.09119107901718 34.98540289528531)
79,34.99457984237652,-85.11602531298188,35.01280005250726,-85.15465603432413,POINT (-85.11602531298188 34.99457984237652),POINT (-85.15465603432413 35.01280005250726)
4,35.00387488483594,-85.11088114073219,35.00233958004125,-85.0998670852641,POINT (-85.11088114073219 35.00387488483594),POINT (-85.0998670852641 35.00233958004125)
26,34.988235399395826,-85.12708059127283,34.99640107036438,-85.13203309378602,POINT (-85.12708059127283 34.988235399395826),POINT (-85.13203309378602 34.99640107036438)
92,34.995140159200965,-85.1225110714987,34.98762756470245,-85.13678771547248,POINT (-85.1225110714987 34.995140159200965),POINT (-85.13678771547248 34.98762756470245)
1,34.98548732013252,-85.11519549057343,35.04620881587203,-85.07754236236335,POINT (-85.11519549057343 34.98548732013252),POINT (-85.07754236236335 35.04620881587203)
33,34.99249359675964,-85.12081148977461,35.001491738302136,-85.13433342324603,POINT (-85.12081148977461 34.99249359675964),POINT (-85.13433342324603 35.001491738302136)
60,34.98902019409447,-85.11443763028083,34.956540819911226,-85.03849197973605,POINT (-85.11443763028083 34.98902019409447),POINT (-85.03849197973605 34.956540819911226)
85,34.997877858229344,-85.12825801758164,35.012482882987534,-85.11224636639383,POINT (-85.12825801758164 34.997877858229344),POINT (-85.11224636639383 35.012482882987534)
1,34.99861884087942,-85.11639130038795,35.019522065525784,-85.11512517726979,POINT (-85.11639130038795 34.99861884087942),POINT (-85.11512517726979 35.019522065525784)
57,34.990593154738065,-85.1136437334542,35.00282047130656,-85.0879970792715,POINT (-85.1136437334542 34.990593154738065),POINT (-85.0879970792715 35.00282047130656)
84,34.99010251054983,-85.11725748889114,35.00426109817247,-85.05840897310884,POINT (-85.11725748889114 34.99010251054983),POINT (-85.05840897310884 35.00426109817247)
26,34.9930625583161,-85.11874074559995,35.01355733079458,-85.11172366555061,POINT (-85.11874074559995 34.9930625583161),POINT (-85.11172366555061 35.01355733079458)
43,34.998376848817095,-85.12556222336448,34.99891971456875,-85.14589456167809,POINT (-85.12556222336448 34.998376848817095),POINT (-85.14589456167809 34.99891971456875)
28,34.9914527520865,-85.11648285883912,34.98466307505469,-85.09610802099283,POINT (-85.11648285883912 34.9914527520865),POINT (-85.09610802099283 34.98466307505469)
82,34.98421579933409,-85.12817141178601,34.9836428952531,-85.11279971570956,POINT (-85.12817141178601 34.98421579933409),POINT (-85.11279971570956 34.9836428952531)
100,34.99749153502477,-85.127273690398,34.985403312355274,-85.14630343027046,POINT (-85.127273690398 34.99749153502477),POINT (-85.14630343027046 34.985403312355274)
60,35.00442098679771,-85.12178715030815,35.037407389416224,-85.08604193923235,POINT (-85.12178715030815 35.00442098679771),POINT (-85.08604193923235 35.037407389416224)
38,34.99875697252343,-85.12944627843059,35.01224887961856,-85.13200361823587,POINT (-85.12944627843059 34.99875697252343),POINT (-85.13200361823587 35.01224887961856)
25,34.990755963191845,-85.12219489693635,34.98878789999408,-85.1076181488824,POINT (-85.12219489693635 34.990755963191845),POINT (-85.1076181488824 34.98878789999408)
18,34.998486642502705,-85.11329478914041,34.9913298542073,-85.12091039997694,POINT (-85.11329478914041 34.998486642502705),POINT (-85.12091039997694 34.9913298542073)
95,34.99477742021794,-85.11766850345148,34.927167005618024,-85.09317846290328,POINT (-85.11766850345148 34.99477742021794),POINT (-85.09317846290328 34.927167005618024)
34,34.99378891477971,-85.1188137069326,34.99170375412405,-85.06884056113817,POINT (-85.1188137069326 34.99378891477971),POINT (-85.06884056113817 34.99170375412405)
32,34.99501266857294,-85.11518751564928,34.98836918764994,-85.13150154344841,POINT (-85.11518751564928 34.99501266857294),POINT (-85.13150154344841 34.98836918764994)
28,34.993592698625854,-85.12220205124613,34.973874130810806,-85.12286397870145,POINT (-85.12220205124613 34.993592698625854),POINT (-85.12286397870145 34.973874130810806)
10,34.9901462130887,-85.10899241738797,34.978513351111644,-85.12321334064845,POINT (-85.10899241738797 34.9901462130887),POINT (-85.12321334064845 34.978513351111644)
99,34.99456529916286,-85.12259727179062,34.97624149820461,-85.14615063569887,POINT (-85.12259727179062 34.99456529916286),POINT (-85.14615063569887 34.97624149820461)
2,34.99353924323575,-85.11927002284509,35.006681773828575,-85.1294095392339,POINT (-85.11927002284509 34.99353924323575),POINT (-85.1294095392339 35.006681773828575)
31,34.989164844717784,-85.12009205143173,34.97465281820611,-85.10235257599889,POINT (-85.12009205143173 34.989164844717784),POINT (-85.10235257599889 34.97465281820611)
19,34.992411040554344,-85.12197163695662,35.00981277892733,-85.12516085945082,POINT (-85.12197163695662 34.992411040554344),POINT (-85.12516085945082 35.00981277892733)
72,34.98646834301776,-85.1211375329591,35.002576694977925,-85.09929077950004,POINT (-85.1211375329591 34.98646834301776),POINT (-85.09929077950004 35.002576694977925)
97,34.981725497726416,-85.12933810367548,34.97928248566733,-85.10781849483251,POINT (-85.12933810367548 34.981725497726416),POINT (-85.10781849483251 34.97928248566733)
9,34.98876500337265,-85.12743912589548,35.0091611361731,-85.19998975131979,POINT (-85.12743912589548 34.98876500337265),POINT (-85.19998975131979 35.0091611361731)
34,34.99396007480763,-85.12016099428192,34.9924225797859,-85.15635624484119,POINT (-85.12016099428192 34.99396007480763),POINT (-85.15635624484119 34.9924225797859)
73,34.991193760415086,-85.1127896188851,35.00310152763734,-85.0846440389372,POINT (-85.1127896188851 34.991193760415086),POINT (-85.0846440389372 35.00310152763734)
86,34.98520074579557,-85.11370433391569,34.99648291579358,-85.09207653540632,POINT (-85.11370433391569 34.98520074579557),POINT (-85.09207653540632 34.99648291579358)
78,34.993524600888826,-85.11847144631622,34.970694050380196,-85.14568907304344,POINT (-85.11847144631622 34.993524600888826),POINT (-85.14568907304344 34.970694050380196)
29,34.992431018568574,-85.11982809776677,34.94535335588216,-84.9691111187198,POINT (-85.11982809776677 34.992431018568574),POINT (-84.9691111187198 34.94535335588216)
93,34.983037708243025,-85.12994877740397,34.941827879453605,-85.10985903095295,POINT (-85.12994877740397 34.983037708243025),POINT (-85.10985903095295 34.941827879453605)
90,34.99240099013555,-85.11796202200394,34.99696529596904,-85.12752695459834,POINT (-85.11796202200394 34.99240099013555),POINT (-85.12752695459834 34.99696529596904)
57,35.003897916888135,-85.13340297178783,34.89877538896367,-85.01997198148523,POINT (-85.13340297178783 35.003897916888135),POINT (-85.01997198148523 34.89877538896367)
16,34.989689576312024,-85.11584602121331,34.96823148528388,-85.10838748948863,POINT (-85.11584602121331 34.989689576312024),POINT (-85.10838748948863 34.96823148528388)
41,34.98558713827622,-85.12461561442288,34.989353949093164,-85.17413411923344,POINT (-85.12461561442288 34.98558713827622),POINT (-85.17413411923344 34.989353949093164)
79,34.99358642117095,-85.11740698090172,35.029462883086346,-85.14168207956011,POINT (-85.11740698090172 34.99358642117095),POINT (-85.14168207956011 35.029462883086346)
21,34.99245733649746,-85.11646584444908,34.99286280683282,-85.1411067204556,POINT (-85.11646584444908 34.99245733649746),POINT (-85.1411067204556 34.99286280683282)
38,34.99002210030264,-85.11713259388996,35.03152366761984,-85.17720688097378,POINT (-85.11713259388996 34.99002210030264),POINT (-85.17720688097378 35.03152366761984)
57,34.98514505359131,-85.11099825501053,34.99220390032496,-85.09979954434306,POINT (-85.11099825501053 34.98514505359131),POINT (-85.09979954434306 34.99220390032496)
58,34.98727646393409,-85.12845986933425,35.003433184632435,-85.12535269011849,POINT (-85.12845986933425 34.98727646393409),POINT (-85.12535269011849 35.003433184632435)
20,35.00124873300091,-85.1110903728666,35.016564779443996,-85.1126813863843,POINT (-85.1110903728666 35.00124873300091),POINT (-85.1126813863843 35.016564779443996)
63,34.99340896746739,-85.11190977487297,34.91005924773636,-85.11326128563059,POINT (-85.11190977487297 34.99340896746739),POINT (-85.11326128563059 34.91005924773636)
43,34.99630394037883,-85.11550572152379,35.02751636208639,-85.18333645152849,POINT (-85.11550572152379 34.99630394037883),POINT (-85.18333645152849 35.02751636208639)
41,35.00212172815418,-85.11923302596738,34.968491986112575,-85.18171606984984,POINT (-85.11923302596738 35.00212172815418),POINT (-85.18171606984984 34.968491986112575)
20,34.996420761641446,-85.12798828718849,34.985706716516994,-85.13013745630695,POINT (-85.12798828718849 34.996420761641446),POINT (-85.13013745630695 34.985706716516994)
60,34.994024573230014,-85.12017808411842,34.98905312225526,-85.09511164697214,POINT (-85.12017808411842 34.994024573230014),POINT (-85.09511164697214 34.98905312225526)
76,34.9851492938506,-85.1134065032176,34.99900934909109,-85.12196946326864,POINT (-85.1134065032176 34.9851492938506),POINT (-85.12196946326864 34.99900934909109)
74,34.99387015596741,-85.1233974041987,34.82473119783732,-85.16685582113355,POINT (-85.1233974041987 34.99387015596741),POINT (-85.16685582113355 34.82473119783732)
43,34.99992622591007,-85.119460673452,34.97775460473238,-85.13610136861107,POINT (-85.119460673452 34.99992622591007),POINT (-85.13610136861107 34.97775460473238)
57,34.99551021860615,-85.11701058636076,34.95143382452328,-85.18508474652535,POINT (-85.11701058636076 34.99551021860615),POINT (-85.18508474652535 34.95143382452328)
36,34.994017975113614,-85.12047095677639,35.00204980635358,-85.10718288183831,POINT (-85.12047095677639 34.994017975113614),POINT (-85.10718288183831 35.00204980635358)
18,34.99317992715133,-85.12068651612672,35.009144287314,-85.13679927237239,POINT (-85.12068651612672 34.99317992715133),POINT (-85.13679927237239 35.009144287314)
70,34.989778011873376,-85.11536962909928,34.97986366587222,-85.02877294481904,POINT (-85.11536962909928 34.989778011873376),POINT (-85.02877294481904 34.97986366587222)
53,34.98895125944418,-85.1193185451271,35.002495559004146,-85.12827356806598,POINT (-85.1193185451271 34.98895125944418),POINT (-85.12827356806598 35.002495559004146)
71,34.993411164058834,-85.11649027733789,35.001049073968375,-85.0967542853325,POINT (-85.11649027733789 34.993411164058834),POINT (-85.0967542853325 35.001049073968375)
88,34.99527990787407,-85.11647422361132,34.9934558291436,-85.14371477579574,POINT (-85.11647422361132 34.99527990787407),POINT (-85.14371477579574 34.9934558291436)
46,34.985089161851164,-85.11219598467558,34.97310256518405,-85.09590344591258,POINT (-85.11219598467558 34.985089161851164),POINT (-85.09590344591258 34.97310256518405)
67,34.998039465870505,-85.1161196119501,34.99799620816707,-85.12900025928823,POINT (-85.1161196119501 34.998039465870505),POINT (-85.12900025928823 34.99799620816707)
43,34.99588346535015,-85.12126223045131,35.00230864862813,-85.18922214931753,POINT (-85.12126223045131 34.99588346535015),POINT (-85.18922214931753 35.00230864862813)
85,34.99274626579472,-85.1173209476761,34.964577910792265,-85.14253296832862,POINT (-85.1173209476761 34.99274626579472),POINT (-85.14253296832862 34.964577910792265)
97,35.00216564843026,-85.11247844155609,34.984231097886564,-85.13488552467223,POINT (-85.11247844155609 35.00216564843026),POINT (-85.13488552467223 34.984231097886564)
12,34.99177035925108,-85.12505376040907,34.99095952165238,-85.13799005878806,POINT (-85.12505376040907 34.99177035925108),POINT (-85.13799005878806 34.99095952165238)
6,34.992781453946016,-85.11543575867613,35.00091399713346,-85.10447342879262,POINT (-85.11543575867613 34.992781453946016),POINT (-85.10447342879262 35.00091399713346)
18,34.99266236965926,-85.1162893159169,34.95478356735404,-85.10376210590478,POINT (-85.1162893159169 34.99266236965926),POINT (-85.10376210590478 34.95478356735404)
85,34.99702498651663,-85.11852238291223,34.99775024009283,-85.14857423611817,POINT (-85.11852238291223 34.99702498651663),POINT (-85.14857423611817 34.99775024009283)
35,34.99603943042502,-85.12141394965033,35.00677615487465,-85.10671172736313,POINT (-85.12141394965033 34.99603943042502),POINT (-85.10671172736313 35.00677615487465)
48,34.99538465610853,-85.12326619133785,34.99888460164142,-85.11158196096304,POINT (-85.12326619133785 34.99538465610853),POINT (-85.11158196096304 34.99888460164142)
2,34.98533587069474,-85.11231731706935,34.91971370483844,-85.25665427001915,POINT (-85.11231731706935 34.98533587069474),POINT (-85.25665427001915 34.91971370483844)
64,34.9943655755887,-85.11864024595704,34.973629970479585,-85.14612179467984,POINT (-85.11864024595704 34.9943655755887),POINT (-85.14612179467984 34.973629970479585)
85,34.99489577836044,-85.12018440475411,34.99958108428868,-85.10526458205892,POINT (-85.12018440475411 34.99489577836044),POINT (-85.10526458205892 34.99958108428868)
77,35.153387102901114,-85.17935653878071,35.13961664887225,-85.15498780677741,POINT (-85.17935653878071 35.153387102901114),POINT (-85.15498780677741 35.13961664887225)
68,35.15506513701922,-85.17946291311448,35.18159384629314,-85.18343812616898,POINT (-85.17946291311448 35.15506513701922),POINT (-85.18343812616898 35.18159384629314)
80,35.15080793901935,-85.18168621195957,35.16210538129462,-85.18271714507557,POINT (-85.18168621195957 35.15080793901935),POINT (-85.18271714507557 35.16210538129462)
52,35.150339638461574,-85.1845478837389,35.05303972984563,-85.05383285360995,POINT (-85.1845478837389 35.150339638461574),POINT (-85.05383285360995 35.05303972984563)
80,35.15509611220695,-85.1875669853988,35.13157055431237,-85.18142022537043,POINT (-85.1875669853988 35.15509611220695),POINT (-85.18142022537043 35.13157055431237)
79,35.14772420675343,-85.17905138635426,35.20534307067813,-85.21970970806554,POINT (-85.17905138635426 35.14772420675343),POINT (-85.21970970806554 35.20534307067813)
51,35.148340008519796,-85.17629069559783,35.09315279581361,-85.1378130867834,POINT (-85.17629069559783 35.148340008519796),POINT (-85.1378130867834 35.09315279581361)
18,35.1434663884452,-85.18210065846564,35.16775376837801,-85.15309334231964,POINT (-85.18210065846564 35.1434663884452),POINT (-85.15309334231964 35.16775376837801)
17,35.15950802034119,-85.17619936797922,35.14860408278462,-85.20455632320014,POINT (-85.17619936797922 35.15950802034119),POINT (-85.20455632320014 35.14860408278462)
96,35.14836483837082,-85.17666239704376,35.00308440994498,-85.25262064349911,POINT (-85.17666239704376 35.14836483837082),POINT (-85.25262064349911 35.00308440994498)
89,35.15719381045624,-85.16867535111876,35.179947288346746,-85.13716105013266,POINT (-85.16867535111876 35.15719381045624),POINT (-85.13716105013266 35.179947288346746)
89,35.14889823229935,-85.17859347600331,35.17759615330445,-85.35024455954411,POINT (-85.17859347600331 35.14889823229935),POINT (-85.35024455954411 35.17759615330445)
7,35.14607744132034,-85.1800014580641,35.164370937574134,-85.22794890752722,POINT (-85.1800014580641 35.14607744132034),POINT (-85.22794890752722 35.164370937574134)
67,35.144804937107025,-85.16789329893301,35.104963126589624,-85.22620304321482,POINT (-85.16789329893301 35.144804937107025),POINT (-85.22620304321482 35.104963126589624)
43,35.151648627586745,-85.17913251835428,35.22038181135539,-85.17750791002406,POINT (-85.17913251835428 35.151648627586745),POINT (-85.17750791002406 35.22038181135539)
97,35.14962639289452,-85.16481479144045,35.24904014581579,-85.01648832207063,POINT (-85.16481479144045 35.14962639289452),POINT (-85.01648832207063 35.24904014581579)
47,35.14769714694875,-85.16929189243794,35.13784223670673,-85.17684903839354,POINT (-85.16929189243794 35.14769714694875),POINT (-85.17684903839354 35.13784223670673)
29,35.150947798028874,-85.17704454911072,35.15924578707329,-85.16963834050091,POINT (-85.17704454911072 35.150947798028874),POINT (-85.16963834050091 35.15924578707329)
9,35.151078382969786,-85.17553559855557,35.17240874626753,-85.17645133308338,POINT (-85.17553559855557 35.151078382969786),POINT (-85.17645133308338 35.17240874626753)
67,35.147355361230396,-85.17190947521863,35.256934404398464,-85.15647286164243,POINT (-85.17190947521863 35.147355361230396),POINT (-85.15647286164243 35.256934404398464)
38,35.14937561224202,-85.17520361709873,35.161413313375526,-85.18004444758714,POINT (-85.17520361709873 35.14937561224202),POINT (-85.18004444758714 35.161413313375526)
90,35.15448069979387,-85.17120344378509,35.15129722172449,-85.189039538774,POINT (-85.17120344378509 35.15448069979387),POINT (-85.189039538774 35.15129722172449)
55,35.147715714343704,-85.18451636318095,35.147127046709464,-85.1623069420357,POINT (-85.18451636318095 35.147715714343704),POINT (-85.1623069420357 35.147127046709464)
28,35.150483470233496,-85.18104293034,35.17608625867311,-85.10653728166335,POINT (-85.18104293034 35.150483470233496),POINT (-85.10653728166335 35.17608625867311)
36,35.14898943831322,-85.17867143702516,35.14735707522585,-85.19975648973356,POINT (-85.17867143702516 35.14898943831322),POINT (-85.19975648973356 35.14735707522585)
69,35.15229262475125,-85.17749322566314,35.143289493063726,-85.19870166314901,POINT (-85.17749322566314 35.15229262475125),POINT (-85.19870166314901 35.143289493063726)
22,35.148966133138536,-85.18396710121507,35.14332134546406,-85.22628553994811,POINT (-85.18396710121507 35.148966133138536),POINT (-85.22628553994811 35.14332134546406)
12,35.14448882805734,-85.1758076927636,35.16566633653721,-85.16620959334927,POINT (-85.1758076927636 35.14448882805734),POINT (-85.16620959334927 35.16566633653721)
7,35.137689936626934,-85.19119481877856,35.13718626547958,-85.20343785644437,POINT (-85.19119481877856 35.137689936626934),POINT (-85.20343785644437 35.13718626547958)
9,35.157117779129976,-85.17382263711423,35.16165947765949,-85.18833803919523,POINT (-85.17382263711423 35.157117779129976),POINT (-85.18833803919523 35.16165947765949)
56,35.15823806614676,-85.18922893569928,35.14888163347262,-85.19327718781251,POINT (-85.18922893569928 35.15823806614676),POINT (-85.19327718781251 35.14888163347262)
24,35.14753204843715,-85.18232530939822,35.13691043408087,-85.15747563742703,POINT (-85.18232530939822 35.14753204843715),POINT (-85.15747563742703 35.13691043408087)
75,35.1532368890379,-85.17508164723824,35.139164976923766,-85.15995172363837,POINT (-85.17508164723824 35.1532368890379),POINT (-85.15995172363837 35.139164976923766)
53,35.14762413551534,-85.17939774946008,35.170099710605086,-85.18079550038746,POINT (-85.17939774946008 35.14762413551534),POINT (-85.18079550038746 35.170099710605086)
100,35.14926962015568,-85.17902705072548,35.15323949230124,-85.14901761326828,POINT (-85.17902705072548 35.14926962015568),POINT (-85.14901761326828 35.15323949230124)
88,35.149166993809885,-85.18884152417702,35.14452548078963,-85.19976850208421,POINT (-85.18884152417702 35.149166993809885),POINT (-85.19976850208421 35.14452548078963)
3,35.151776127058476,-85.19253094805664,35.14555285445877,-85.21761184989448,POINT (-85.19253094805664 35.151776127058476),POINT (-85.21761184989448 35.14555285445877)
21,35.15020928736822,-85.17711747309936,35.133101826913524,-85.17525868163233,POINT (-85.17711747309936 35.15020928736822),POINT (-85.17525868163233 35.133101826913524)
89,35.146809453311214,-85.18747222659397,35.14431925714865,-85.16617960980147,POINT (-85.18747222659397 35.146809453311214),POINT (-85.16617960980147 35.14431925714865)
10,35.13829483536255,-85.16735583559557,35.14545419982769,-85.15164945574611,POINT (-85.16735583559557 35.13829483536255),POINT (-85.15164945574611 35.14545419982769)
54,35.155740464673116,-85.17835891112793,35.14043768572266,-85.1758690262668,POINT (-85.17835891112793 35.155740464673116),POINT (-85.1758690262668 35.14043768572266)
100,35.14982769691918,-85.17300311491714,35.143502873132796,-85.16172165433953,POINT (-85.17300311491714 35.14982769691918),POINT (-85.16172165433953 35.143502873132796)
37,35.15297101102741,-85.1749463034604,35.164002512113775,-85.19683059172132,POINT (-85.1749463034604 35.15297101102741),POINT (-85.19683059172132 35.164002512113775)
72,35.149908113663685,-85.17032510092208,35.14685798390264,-85.10458276017219,POINT (-85.17032510092208 35.149908113663685),POINT (-85.10458276017219 35.14685798390264)
72,35.15328259037841,-85.16841720847955,35.13613423442717,-85.1828870676943,POINT (-85.16841720847955 35.15328259037841),POINT (-85.1828870676943 35.13613423442717)
18,35.14546051446626,-85.18013115458687,35.151876351938455,-85.19384592263717,POINT (-85.18013115458687 35.14546051446626),POINT (-85.19384592263717 35.151876351938455)
44,35.14221584218762,-85.16619015079804,35.157230040731115,-85.18394014803974,POINT (-85.16619015079804 35.14221584218762),POINT (-85.18394014803974 35.157230040731115)
73,35.150676843000234,-85.18011858425898,35.15684024228924,-85.16715095401443,POINT (-85.18011858425898 35.150676843000234),POINT (-85.16715095401443 35.15684024228924)
47,35.153168524133065,-85.17449134175038,35.14445514781794,-85.15180214150607,POINT (-85.17449134175038 35.153168524133065),POINT (-85.15180214150607 35.14445514781794)
22,35.15207063880647,-85.17822886840673,35.14230073702009,-85.17280708160523,POINT (-85.17822886840673 35.15207063880647),POINT (-85.17280708160523 35.14230073702009)
13,35.14900909683743,-85.17700147897801,35.12970145041135,-85.19555801146262,POINT (-85.17700147897801 35.14900909683743),POINT (-85.19555801146262 35.12970145041135)
16,35.1553375585526,-85.19045113561023,35.14571178963505,-85.22046077549044,POINT (-85.19045113561023 35.1553375585526),POINT (-85.22046077549044 35.14571178963505)
64,35.14478584519512,-85.17661417189159,35.1643294205776,-85.25331196078201,POINT (-85.17661417189159 35.14478584519512),POINT (-85.25331196078201 35.1643294205776)
95,35.14597856936218,-85.17973933599629,35.136225951724626,-85.1716372378529,POINT (-85.17973933599629 35.14597856936218),POINT (-85.1716372378529 35.136225951724626)
81,35.149992454143984,-85.18167928482784,35.140264310278155,-85.17395637774148,POINT (-85.18167928482784 35.149992454143984),POINT (-85.17395637774148 35.140264310278155)
70,35.13852198681877,-85.16474921033164,35.116657418107586,-85.16918429235605,POINT (-85.16474921033164 35.13852198681877),POINT (-85.16918429235605 35.116657418107586)
25,35.14893439991083,-85.17261778285805,35.1890662776,-85.11709214727625,POINT (-85.17261778285805 35.14893439991083),POINT (-85.11709214727625 35.1890662776)
33,35.14794322437293,-85.17744047511445,35.1696817785562,-85.188593484573,POINT (-85.17744047511445 35.14794322437293),POINT (-85.188593484573 35.1696817785562)
90,35.14875281540106,-85.18220740225449,35.138340054978265,-85.18177961584361,POINT (-85.18220740225449 35.14875281540106),POINT (-85.18177961584361 35.138340054978265)
15,35.14723305179244,-85.16717549400039,35.136381557457675,-85.16969883473364,POINT (-85.16717549400039 35.14723305179244),POINT (-85.16969883473364 35.136381557457675)
96,35.15280202813691,-85.17101015756447,35.16594202421356,-85.15079910865369,POINT (-85.17101015756447 35.15280202813691),POINT (-85.15079910865369 35.16594202421356)
48,35.15794028754638,-85.16768344644014,35.100569353989634,-85.15906947552892,POINT (-85.16768344644014 35.15794028754638),POINT (-85.15906947552892 35.100569353989634)
42,35.149590123493624,-85.17037431552768,35.13554951364572,-85.19399188599087,POINT (-85.17037431552768 35.149590123493624),POINT (-85.19399188599087 35.13554951364572)
90,35.147475261615746,-85.17618639450504,35.1013060207515,-85.13319324917097,POINT (-85.17618639450504 35.147475261615746),POINT (-85.13319324917097 35.1013060207515)
68,35.142572036220834,-85.16288678369982,35.14320309511522,-85.14935776188231,POINT (-85.16288678369982 35.142572036220834),POINT (-85.14935776188231 35.14320309511522)
25,35.1463537762206,-85.18843202340287,35.15838359633192,-85.18073396053336,POINT (-85.18843202340287 35.1463537762206),POINT (-85.18073396053336 35.15838359633192)
95,35.14570085221142,-85.18482923490315,35.16140320684262,-85.1915788643373,POINT (-85.18482923490315 35.14570085221142),POINT (-85.1915788643373 35.16140320684262)
16,35.147942144608486,-85.17049461083698,35.13932937131985,-85.29234539509575,POINT (-85.17049461083698 35.147942144608486),POINT (-85.29234539509575 35.13932937131985)
43,35.1477191557607,-85.18102735235708,35.157620372343864,-85.20605700193046,POINT (-85.18102735235708 35.1477191557607),POINT (-85.20605700193046 35.157620372343864)
31,35.15210221477845,-85.17368028026044,35.13811553239827,-85.17389622112242,POINT (-85.17368028026044 35.15210221477845),POINT (-85.17389622112242 35.13811553239827)
99,35.14772680741574,-85.176939020019,35.12843039051762,-85.20889546745155,POINT (-85.176939020019 35.14772680741574),POINT (-85.20889546745155 35.12843039051762)
80,35.14958076437835,-85.17494033471837,35.13164158116149,-85.19348467361068,POINT (-85.17494033471837 35.14958076437835),POINT (-85.19348467361068 35.13164158116149)
99,35.14680980717175,-85.17195663375048,35.042249209527206,-85.33894606335961,POINT (-85.17195663375048 35.14680980717175),POINT (-85.33894606335961 35.042249209527206)
37,35.15551555890127,-85.16833548535442,35.13373085330318,-85.15058651756395,POINT (-85.16833548535442 35.15551555890127),POINT (-85.15058651756395 35.13373085330318)
16,35.14854154264702,-85.17730232241054,35.19996437750904,-85.22627607757565,POINT (-85.17730232241054 35.14854154264702),POINT (-85.22627607757565 35.19996437750904)
2,35.15118315448149,-85.1856417481746,35.12898780722749,-85.1716305158634,POINT (-85.1856417481746 35.15118315448149),POINT (-85.1716305158634 35.12898780722749)
2,35.15004350646274,-85.17984674987905,35.1624686159679,-85.15610878230581,POINT (-85.17984674987905 35.15004350646274),POINT (-85.15610878230581 35.1624686159679)
9,35.153362310179894,-85.17030795512494,35.16738940516297,-85.16072302325276,POINT (-85.17030795512494 35.153362310179894),POINT (-85.16072302325276 35.16738940516297)
2,35.15126415519074,-85.17849741210837,35.11501017770336,-85.18677868341379,POINT (-85.17849741210837 35.15126415519074),POINT (-85.18677868341379 35.11501017770336)
78,35.15524713270804,-85.18592438732242,35.13752543220133,-85.20913648473248,POINT (-85.18592438732242 35.15524713270804),POINT (-85.20913648473248 35.13752543220133)
51,35.14718112875735,-85.1770783708137,35.17323592544209,-85.12254247775188,POINT (-85.1770783708137 35.14718112875735),POINT (-85.12254247775188 35.17323592544209)
35,35.146837327543984,-85.17340733649246,35.10257601735248,-85.11550085752029,POINT (-85.17340733649246 35.146837327543984),POINT (-85.11550085752029 35.10257601735248)
